NBa7we src,d4r55,RfnDt,eaLgGf,hCCjke,rsqaWe,wiI7pd,dSlJg,NlVald,dSlJg 2,NlVald 2,teks,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX5mCcaxGWSTDI1-pqU2eFUsmb1kPuIa3vrpXwv5E1x6G3oPmw=w36-h36-p-rp-mo-br100,Aan Zainuddin,9 ulasan · 4 foto,,,setahun lalu,"Kaget ternyata kerajinannya keren banget, sampe bingung pilih yg mana, harga juga terjangkau cocok buat yg nyari hiasa rumah rekomen banget d sini",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKEEA0-ilcIBAoUoiCo0KWlwLJ1v6ogKeK1BUT7rEKVINaS-w=w36-h36-p-rp-mo-br100,Aulia Diva Salsabila,1 ulasan · 1 foto,,,setahun lalu,"Berbagai macam kerajinan, warnanya juga cocok. Sering beli hiasan rumah di sini selalu puas dengan kerajinannya",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKEEA0-ilcIBAoUoiCo0KWlwLJ1v6ogKeK1BUT7rEKVINaS-w=w36-h36-p-rp-mo-br100,Aulia Diva Salsabila,1 ulasan · 1 foto,,,setahun lalu,"Berbagai macam kerajinan, warnanya juga cocok. Sering beli hiasan rumah di sini selalu puas dengan kerajinannya",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKeNhMyw_KHVdkHmNCrdXHt40rhVlBNjdUCB_zh1C2_T8I0vQ=w36-h36-p-rp-mo-br100,Tya Tyutt10,8 ulasan · 3 foto,,,setahun lalu,Kerajinan tembaga ini benar-benar memikat. Kualitasnya sangat tinggi dengan pengerjaan yang sangat teliti dan warna yang sangat sesuai dengan harapan. Ini rekomen bgt..,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKpFDtgm3sHA7-lNXpmbRjjasihBQ2_0Jjae7eESEN-HBlsCw=w36-h36-p-rp-mo-br100,Nensy Qurota A'yuni,8 ulasan · 4 foto,,,setahun lalu,Beli oleh-oleh kerajinannya di sini puas dengan barangnya bagus. Kualitas bahan oke dan bentuk nya keren,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWdvK9TWuh5PYinYtFGz4rKIyKG6zyr2kLgIHjO0oaRB3LlkLQ=w36-h36-p-rp-mo-br100,Yulia Rahmawati,4 ulasan · 2 foto,,,setahun lalu,"Akhirnya ketemu juga tempat kerajinannya, nyari oleh-oleh udah keliling gak ada yg cocok. Pas ke sini, banyak banget yang cocok dan ini bener"" bagus, cocok untuk hiasan di rumah.",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJhen27reYaKwIuc75o3OvT8jIEE1iKqGhPRWhyG89uwESWsw=w36-h36-p-rp-mo-br100,Rifatul Aliyah,3 ulasan · 2 foto,,,setahun lalu,Kualitas tembaga dan Kuningannya bagus banyak sekali macam-macam kerajinannya..,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI5I0k-k5-a9hwpW9-RBVBzhu_tK12IM5yWQ42yttkPGP3tdBc=w36-h36-p-rp-mo-br100,efef giame,1 ulasan · 1 foto,,,setahun lalu,"Udah keliling nyari hiasan rumah tapi gak ad yg cocok. Coba ke sini, bagus banget sampe bingung pilih, kualitas tembaga dan kuningannya bagus.",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX_orsakZFEzf4iKYYiBlsDiVy7lhboAlKZZD_M-sGNz6GKQaY=w36-h36-p-rp-mo-ba2-br100,Ahmad Syahrul mubarok,Local Guide · 8 ulasan · 8 foto,,,setahun lalu,Pesen lampu custom buat rumah baru disini trusted dan memuaskan ya hasilnya elegan dan mewah,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLRXuhZWT4BwPEolcS5ZWKzaXFjGSsOmbLsIXYAon3xA6kmmw=w36-h36-p-rp-mo-br100,Aysah,5 ulasan · 1 foto,,,setahun lalu,"Selalu puas dengan kerajinannya, pilihannya lengkap dengan harga yang bervariasi, untuk kualitas bahan bagus.",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWppdP07hIRT81OdgqB_nMz-Ju2T0785-cEB5e4X0lmbEoBRBJq=w36-h36-p-rp-mo-br100,Ummu Kultsum,1 ulasan · 1 foto,,,setahun lalu,Kerajinan paling keren cuman di sini. Bahkan sya milih bingung soalnya bagus-bagus bgt. Pelayanan juga ramah,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIZlfl5Fp0iVOMtN3J93qpMPp9UBaswIP5mKVfeJlZ-sxJ7OA=w36-h36-p-rp-mo-br100,Namira Sauastika,5 ulasan · 1 foto,,,setahun lalu,"Pusat oleh-oleh terlengkap dengan harga terjangkau, tempatnya bersih, serta pelayanannya pun ramah. 👍👍 …",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWLDzcAzGpMq4rhGtzxtb2fj6SX9SrOYzd8Fr1zy2dYjhQq4Wha=w36-h36-p-rp-mo-br100,Eka Bob Zeatpower,8 ulasan · 6 foto,,,setahun lalu,Puas mengunjungi tempat kerajinan tembaga dan Kuningan. Gak lupa beli juga buat hiasan rumah. Bagus👍 …,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWLDzcAzGpMq4rhGtzxtb2fj6SX9SrOYzd8Fr1zy2dYjhQq4Wha=w36-h36-p-rp-mo-br100,Eka Bob Zeatpower,8 ulasan · 6 foto,,,setahun lalu,Puas mengunjungi tempat kerajinan tembaga dan Kuningan. Gak lupa beli juga buat hiasan rumah. Bagus👍 …,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJoEz24u9Phkx23-lNuohsS84k4X8LMtbuyEvExWGHKhfSjWA=w36-h36-p-rp-mo-br100,Suswati Suswati,4 ulasan · 2 foto,,,setahun lalu,"Tempat kerajinan paling bagus sih ini, semua kerjainnya bener bener high quality, rekomen banget",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIMwGZcw7_cC_33wi7HkWw6orEhPEokoBk1BVVvqKina-b0uQ=w36-h36-p-rp-mo-br100,Sardi Maryatun,1 ulasan · 2 foto,,,setahun lalu,"Puas dengan produk kerajinan tembaga dan kuningannya desain nya bervariasi dan detail pengerjaannya bagus. Kualitas tembaganya juga baik, kokoh, dan tahan lama. Pelayanan pelanggan sangat ramah, harga yang ditawarkan juga sebanding dengan kualitas yang didapat",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWz1bCB_wv2tuKzazpuTp0c8DT8dtG7hLx__NV43OaH5K6_1HtT=w36-h36-p-rp-mo-br100,Reihan AffanAtta,2 ulasan · 1 foto,,,setahun lalu,Iseng mampir ke sini karna lagi jalan jalan di boyolali eh malah kepincut sama kerajinan tembaganya akhirnya beli kerajinanya sekalian buat oleh oleh🤭 …,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLRcx6inyVrFHfrR8M5S7J-S7hEPspYuI8mBow9LiBcI7J1ZQ=w36-h36-p-rp-mo-br100,Raceline Vio Oktafriani,4 ulasan · 1 foto,,,2 tahun lalu,"Gak nyangka banget di sini kerajinan tembaga dan Kuningan harganya terjangkau dan kualitas nya bagus, cocok buat koleksi juga.",,Suka,,Bagikan,Tanggapan dari pemilik,2 tahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJL3SrGEL_MB9SHNSykt69flLTyq3gAnvCM6jSKS0XRpToidw=w36-h36-p-rp-mo-br100,Aryani Aryani,1 ulasan · 1 foto,,,2 tahun lalu,"wah koleksinya bagus bagus, bagi yang sedang mencari kerajinan ini recommended banget, tempatnya menyenangkan",,Suka,,Bagikan,Tanggapan dari pemilik,2 tahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJijrv2oJvE9e59lzzle5VsGumqXIzVYwMkVPQHZPTDaR6RCw=w36-h36-p-rp-mo-br100,Raja Komala,2 ulasan · 1 foto,,,setahun lalu,"Pantes sering rame, pas liat-liat ternyata bagus kerajinannya. Sampe bingung milih 😁. …",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjU52uO-GLQC5ORc75wOY0phpNiRdmXi-r2--QumTwfzazYB7HbMSg=w36-h36-p-rp-mo-br100,Aini Nrs,9 ulasan · 11 foto,,,setahun lalu,"Kerajinannya bentuknya unik dan kualitas bahan bagus, harga affordable. Lokasi strategis mudah di jangkau",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJ20M83LBYsvjwllFL6hBwIKGJPSuXPOTt-8ij-61L1niK6Hg=w36-h36-p-rp-mo-br100,m. zaelani sdk,5 ulasan · 1 foto,,,setahun lalu,"Kerajinan disini bagus banget rekomen.  kerajinan beragam lengkap kualitas okee pokoknya juara ,",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLk7-515evzvBIjcmlN7RJ-NDpZ4M6eHhr1t3Qy6rG8v1EjfQ=w36-h36-p-rp-mo-br100,Billy Adams,2 ulasan · 2 foto,,,setahun lalu,"Untuk pelayanan ramah sekali, kerajinan di sini bagus harga bervariasi. Untuk kualitas oke.",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUYelaAgiWZDJ3lWWFBfIwSLmg2eVdtB0QBu2gyazTimxtWtQQ=w36-h36-p-rp-mo-br100,Leistari Wardiany,4 ulasan · 1 foto,,,2 tahun lalu,Rekomend banget sih buat yang mau bikin Kubah masjid tambaga atau Kuningan soalnya hasilnya sangat memuaskan dengan harga yang ramah di kantong.. 🙏 …,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUYelaAgiWZDJ3lWWFBfIwSLmg2eVdtB0QBu2gyazTimxtWtQQ=w36-h36-p-rp-mo-br100,Leistari Wardiany,4 ulasan · 1 foto,,,2 tahun lalu,Rekomend banget sih buat yang mau bikin Kubah masjid tambaga atau Kuningan soalnya hasilnya sangat memuaskan dengan harga yang ramah di kantong.. 🙏 …,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXNV3ahp2AZUgs6eqXDe9creAAkzPv4BmHP_U5XpiFfTvdy_tWdqQ=w36-h36-p-rp-mo-ba5-br100,Ristaa,Local Guide · 151 ulasan · 719 foto,,,setahun lalu,Cocok buat oleh-oleh. Hiasan juga keren-keren. Bahannya bagus tembaga dan Kuningannya.,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLZ_9nrB29f6Gng2ISeDNVcNTc3Kkl6Qx1d3y6fvKgyxLd1=w36-h36-p-rp-mo-br100,Nia Kurniawati,1 ulasan · 1 foto,,,setahun lalu,"Kerajinannya keren, cocok buat hiasan rumah. Untuk harga okelah.",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVkfaeUd3lmcLtlJR_9bqYAcul3DP-CLZRXSw2S0e3tvw4iCYem=w36-h36-p-rp-mo-ba4-br100,Mei Vita,Local Guide · 41 ulasan · 75 foto,,,2 tahun lalu,"Selalu nyari kerajinan kuningan disini. Tempatnya bagus, koleksinya banyak, dan berkualitas semua.",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVm089ephBRipHTc9fAQJBNRkLjok1PlFrcrkaD5z7kqih2mVFc=w36-h36-p-rp-mo-br100,Mary Vida,5 ulasan · 1 foto,,,setahun lalu,"Kerajinan tembaga dan kuningan disini bagus dan berkualitas tinggi, harga yang diberikan juga sesuai dengan kualitas yang dimiliki, tidak menyesal untuk datang dan membeli karena banyaknya variasi dan kualitasnya yang baik. Good job and thank u so much seller🙏🏻 …",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIfD6-RpmMyc2b7cdmcFUqVlGaU-Qdnuiv1mQpWawCLHYgAaw=w36-h36-p-rp-mo-br100,Citra Salsabila,2 ulasan · 1 foto,,,2 tahun lalu,Beli kerajinan tembaga disini hasilnya memuaskan bisa diliat ini aku pesen lampu cakeppp pol,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLyLzLB5tu5VghEnRMarR6UftmUkkm1WOP_cDK5SYrAFaZYqw=w36-h36-p-rp-mo-br100,Eka Yulita,3 ulasan · 1 foto,,,2 tahun lalu,"Kerajinan tembaga dan Kuningan yang bagus yg pernah sy temui. Lengkap juga, lumayan buat hiasan. Owner juga ramah",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJvTb-hEhFb3fHWlQvzkHDrmebgEGT4TYgDGV7xLZ1dGmhMgg=w36-h36-p-rp-mo-br100,miraa fitriaa,4 ulasan · 4 foto,,,setahun lalu,Suatu keberuntungan beli accessories rumah ke toko yang bagus-bagus. Kualitas tembaga dan Kuningannya juga bagus. Harga sesuai dengan kerajinannya.,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjW17I7MTEyV98VqDxXCrumkUj56bfPNzv1qQLCF8Pq1NUTeXEh6=w36-h36-p-rp-mo-br100,Nisa Alfina,10 ulasan · 2 foto,,,setahun lalu,Buat yg mau nyari hiasan dinding atau perabotan rumah tangga dr bahan kuningan dan tembaga disarankan bgt pergi ke sini.. Desainnya bagus2 dan up to date. Langganan sya dari dulu,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJIves2uDj8yO06C4uWKK_bqzq1PKfH3uM8_K3K8dSU5CHXlg=w36-h36-p-rp-mo-br100,Anggun Winarti,3 ulasan · 2 foto,,,setahun lalu,"Kerajinannya keren"", dan kualitas bagus, untuk harga variatif.",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKiCZx7dqMNjyQ5uJ2GgFw78ayYGF8aMwgt7ujRVSRSwDmaQA=w36-h36-p-rp-mo-br100,S Parman,3 ulasan · 1 foto,,,setahun lalu,"Puas beli kerajinan disini. Barangnya bagus, harga terjangkau. Pelayanan ramah sekali. Mantap",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKiCZx7dqMNjyQ5uJ2GgFw78ayYGF8aMwgt7ujRVSRSwDmaQA=w36-h36-p-rp-mo-br100,S Parman,3 ulasan · 1 foto,,,setahun lalu,"Puas beli kerajinan disini. Barangnya bagus, harga terjangkau. Pelayanan ramah sekali. Mantap",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKUjLPGJ7DQ1AziESKZlttmAVgQpn8EQvs1tLp-UXg9UDZziA=w36-h36-p-rp-mo-br100,Lasmiyati,7 ulasan · 2 foto,,,2 tahun lalu,"Wah bagus bagus banget kerajinan tembaga dan kuningan disini, worth it banget inimah pokoknya",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJgYQADVoFqxwjw2gTYoTFukRf2Q-O26D9RdO0FF8lJToV8Uw=w36-h36-p-rp-mo-br100,Sheila Hara,3 ulasan · 2 foto,,,setahun lalu,"Tempat kerajinannya keren dan nyamann bgtt, suasana tempatnya comfy, adem, terus furniture nya keren2 apalagi bayak karya yang dibuat itu sangat teliti dan indahh",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIt36dNK83hffehaV4IlhAhympJcZxCjsCu1RJty-GLHM0x6w=w36-h36-p-rp-mo-br100,Zahra Aulia,6 ulasan · 2 foto,,,setahun lalu,Kerajinannya keren berbagai kerajinannya ada di sini lumayan lengkap.  Untuk harga terjangkau. Pelayanan ramah,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWQ8zUVX0SG3FIocuKjIs-skPLeesUmbgP2mOxGB9M7_HIqS03q=w36-h36-p-rp-mo-ba2-br100,Mochamad Idris,Local Guide · 37 ulasan · 1 foto,,,setahun lalu,"Kerajinannya bagus dan kualitas bahan oke, untuk pelayanan ramah sekali. Lokasi toko mudah di jangkau.",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXcNuLPep35QJ-lyxrKwgSOj3v9P5hbF5CJXnTBfQYAwDBXoGal=w36-h36-p-rp-mo-br100,Mustika Handayani,3 ulasan · 5 foto,,,setahun lalu,"Kesini bareng temen nyari hadiah buat ortu, rencana nyari hiasan rumah yang bagus. Pas langsung ke toko bingung pada bagus😁😁. …",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJaochft62RwZ4-C4NO22ytNlI8QZ0U6Xete7SjezlySvTRWg=w36-h36-p-rp-mo-br100,issa farida,6 ulasan · 9 foto,,,setahun lalu,"Kebetulan banget lagi butuh kerajinan buat oleh-oleh, liat maps ini terdekat, pas nyoba ke sini bagus-bagus kerajinannya, harga juga ramah kantong",,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJAQ3aiSPPPb-7wh9jufl6uDC9zXTyfz39RdyI01idDWV-bCg=w36-h36-p-rp-mo-ba6-br100,Agus Soegito,Local Guide · 585 ulasan · 3.053 foto,,,6 tahun lalu,"Koleksinya lumayan banyak dan bagus2..apalagi lampu hiasnya ,mulai dari ukuran kecil sampai yg ukuran besar. Harusnya bisa bintang 5 kalau saja masnya(gak tau staffnya atau ownernya atau siapapun anda) bisa agak ramah ke pengunjung. Mudah2an tidak terjadi pada customer lain.",,,,Bagikan,Tanggapan dari pemilik,6 tahun lalu,Terimakasih Pak Agus.  Maaf Pak Agus jika layanan staf kami di lokasi kurang memuaskan 🙏🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIPSZSpLOiVjUDpskl0VnTm2_xLb8gIUM32XC5q8E_BFOpQ=w36-h36-p-rp-mo-br100,Ulfaah Ulfah,3 ulasan · 2 foto,,,setahun lalu,Kalau butuh hiasa rumah aku selalu ke sini pilihannya lengkap. Kualitas bagus. Dan harga sesuai.,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWWmV3Ac74dj-sOywAu7YZS8DDxbt2uzKcONcwEEWxLHj3liqY=w36-h36-p-rp-mo-br100,putri meisaroh,6 ulasan · 9 foto,,,setahun lalu,Kalau butuh hiasan dinding selalu ke sini. Kaligrafi nya juga bagus. Harga terjangkau,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKZCAk6kEphOMv01D3zrYDMryFbLdrv69eQcjdK6dXcwzTC4A=w36-h36-p-rp-mo-br100,Rania Emmile,3 ulasan · 1 foto,,,setahun lalu,Bagus-bagus kerajinan tembaga dan kuningannya. Kualitasnya juga bagus dan cantik2 semua dengan bentuk yang beraneka ragam.,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKZCAk6kEphOMv01D3zrYDMryFbLdrv69eQcjdK6dXcwzTC4A=w36-h36-p-rp-mo-br100,Rania Emmile,3 ulasan · 1 foto,,,setahun lalu,Bagus-bagus kerajinan tembaga dan kuningannya. Kualitasnya juga bagus dan cantik2 semua dengan bentuk yang beraneka ragam.,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI-7KpGAh2h3CQg1r8RVpdR7cV2ZivRzf_Ga6zMW-NgWDucww=w36-h36-p-rp-mo-br100,Linda Wati,5 ulasan · 2 foto,,,setahun lalu,Kerajinannya bagus berbagai macam barang ada di sini. Harga terjangkau. Pelayanan ramah,,Suka,,Bagikan,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXyaSNgZTHo4-7AwLeGCMa_4qZ0ZRwh41sKLp3Li7PdE04vwdAi=w36-h36-p-rp-mo-br100,hiyatul ayuni,3 ulasan · 2 foto,,,setahun lalu,"Unik kerajinannya,, saya lebih suka yang dari Kuningan. Untuk harga sesuai dengan kualitas nya",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJKLuX5-DJ7oSDjTLxfmaC8pou-P7fuTIIINjzZi5xRlZx3OA=w36-h36-p-rp-mo-br100,Ayu Andira,5 ulasan · 3 foto,,,2 tahun lalu,Yang mau cari hiasan untuk rumah bisa kesini kerajinan tembaga dan kuningan nya lengkap dan berkualitas bagus2 banget,,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLuM4rvvpKYPuaH9xFIyHRormKaLo_l6oO3gP2SptrFIoU1Vg=w36-h36-p-rp-mo-br100,Eni Lestari,3 ulasan · 1 foto,,,2 tahun lalu,"Tempatnya rekomend bgt untuk yang mau beli kerajinan tembaga atau Kuningan ku sarankan disini sih, mantap poll 👍👍 …",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIgBUyr01_qa8vmVppTGaiHbpWntcfJqVcYne8L6TZVYWQ5Jw=w36-h36-p-rp-mo-br100,Eddy Susanto,1 ulasan · 6 foto,,,8 tahun lalu,Memuaskan hasil karya para pengrajin tembaga cepugo,,,,Bagikan,Tanggapan dari pemilik,8 tahun lalu,Terima kasih atas kepercayaan yang telah diberikan kepada kami.,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJhNCTSwR27d65EkpqW8LyVec7TvPH8HA3yxOJgMnItt1P9uQ=w36-h36-p-rp-mo-br100,Tralala Heritania,7 ulasan · 3 foto,,,2 tahun lalu,"Kerajinan tembaga disini cukup unik, dibuat oleh pengerajin ahli. Hiasan tembaga bagus sekali, cocok untuk ornamen",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIvOP7vZrIpYE8DzqbAAtZPHuv8BM9B-OMkKTSlYODugqff-OUh=w36-h36-p-rp-mo-ba5-br100,Cik Lan,Local Guide · 199 ulasan · 710 foto,,,5 tahun lalu,"Bagi yang sedang mencari kerajinan tembaga, seperti lampu hias,kaligrafi, dan hiasan dinding lain bisa mampir ke tempat ini.. tempatnya agak masuk ke perkampungan, parkir luas.",,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,Terimakasih 🙏🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocKmc_4y_pi-XObhOrBZFQrpsB9FjdhHK17ZStK_wkBlnQCs=w36-h36-p-rp-mo-br100,Lia Sopiah,1 ulasan · 1 foto,,,2 tahun lalu,"Hiasan bagus, apalagi buat di pajang di ruang tamu, lokasi ini dah yang paling favorit untuk cari hiasa tembaga dan Kuningan.",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVu90R1smF1u8a_Lm5u2mMcaXvhKdXilHmfskaQtZ6ndyhg2Bc=w36-h36-p-rp-mo-br100,Dian Paramita,8 ulasan · 7 foto,,,2 tahun lalu,"Tempat industri kerajinan kuningan yg recommended, saya membuat kerajinan lampu Nabawi kuningan disini dan hasilnya memuaskan",,,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUxiGw8oWMtcVAMLyWoGPj-ot06H7b234yPsLIJV-nUb8GsjuR4Jg=w36-h36-p-rp-mo-ba4-br100,Dela Nuril Huda,Local Guide · 130 ulasan · 93 foto,,,2 tahun lalu,Keluarga saya sudah langganan beli kerajinan disini dan emang hasilnya memuaskan,,Suka,,Bagikan,Tanggapan dari pemilik,2 tahun lalu,terima kasih atas kepercayaannya 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUxiGw8oWMtcVAMLyWoGPj-ot06H7b234yPsLIJV-nUb8GsjuR4Jg=w36-h36-p-rp-mo-ba4-br100,Dela Nuril Huda,Local Guide · 130 ulasan · 93 foto,,,2 tahun lalu,Keluarga saya sudah langganan beli kerajinan disini dan emang hasilnya memuaskan,,Suka,,Bagikan,Tanggapan dari pemilik,2 tahun lalu,terima kasih atas kepercayaannya 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJ7yq2av6Qpa7EESTpjQejJ1JzmBI-lokCBP4iu6DjzIuBIYg=w36-h36-p-rp-mo-br100,asep bekok,8 ulasan · 3 foto,,,2 tahun lalu,kerajinan dari tembaga dan kuningan bisa buat kubah masjid yang bagus dan elegan. top markotop...,,Suka,,Bagikan,Tanggapan dari pemilik,2 tahun lalu,Terima kasih 🙏 …,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVLjq5d57msruXz3KBhWFmetwPjW7j8xfKpvJWQbCTPirQgJyygUw=w36-h36-p-rp-mo-ba5-br100,Nur Seto Bayu Aji,Local Guide · 75 ulasan · 489 foto,,,4 tahun lalu,"Saya penggiar budaya, maaf sebelumnya perkenalkan, kalau saya mau pendataan dan sosialisasi tentang seni budaya khususnya seni kerajinan tembaga gimana? Bisa nopo mboten?? Nuwun 🙏🙏 …",,,,Bagikan,Tanggapan dari pemilik,4 tahun lalu,"Maaf baru baca, langsung hubungi nomor WA kami mawon",,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXtkzMyyeu_yWdEP1kXBF92Bqt-TISNqvBdW0JYGYRW1tnPGfyxng=w36-h36-p-rp-mo-ba6-br100,Sari Gunarto,Local Guide · 451 ulasan · 3.072 foto,,,5 tahun lalu,Tempat nya menyenangkan ibu nya disana juga ramah,,Suka,,Bagikan,Tanggapan dari pemilik,5 tahun lalu,Terimakasih Bu Sari 🙏 …,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLiF35nUQ8M_PeuNa2ovX2w2XufKmYVVn1g3EthZCfQHFgFeg=w36-h36-p-rp-mo-br100,Putri Zahwa Rahmadhani,2 ulasan · 1 foto,,,2 tahun lalu,"Wah cantik cantik banget asli kerajinan tembaga sama Kuningan disini, aku rekomendasiin banget pokoknya ini.",,Suka,,Bagikan,Tanggapan dari pemilik,setahun lalu,Terima kasih 🙏 …,,,,,,
